#x_m,y_m,z_m,kappa
185.467144,620.474559,-14.066707,0.009279
184.662642,615.541699,-14.057552,0.007500
183.978968,610.590119,-14.015708,0.005997
183.322100,605.634098,-14.000000,0.004757
182.709256,600.672079,-14.000000,0.003757
182.137439,595.705321,-13.998574,0.002967
181.612935,590.733387,-13.988838,0.002354
181.101609,585.759921,-13.980696,0.001886
180.614064,580.783869,-13.988235,0.001534
180.139704,575.806585,-14.004056,0.001271
179.674003,570.828543,-14.022705,0.001074
179.214752,565.849866,-14.037128,0.000926
178.800655,560.867235,-14.042617,0.000812
178.408417,555.882753,-14.051901,0.000719
178.028198,550.897322,-14.070346,0.000641
177.662676,545.910905,-14.089464,0.000572
177.330150,540.922151,-14.100000,0.000508
177.006806,535.932700,-14.101710,0.000449
176.683976,530.943223,-14.106186,0.000394
176.368693,525.953282,-14.112351,0.000344
176.069513,520.962327,-14.124007,0.000299
175.774512,515.971097,-14.135701,0.000261
175.472973,510.980242,-14.145210,0.000231
175.172812,505.989285,-14.150381,0.000207
174.871973,500.998370,-14.155553,0.000190
174.564895,496.007833,-14.159387,0.000179
174.264486,491.016905,-14.156289,0.000172
173.974849,486.025374,-14.161757,0.000168
173.694911,481.033299,-14.173071,0.000166
173.419937,476.041016,-14.169469,0.000164
173.153530,471.048271,-14.146767,0.000161
172.890416,466.055284,-14.133052,0.000157
172.621422,461.062552,-14.127191,0.000151
172.360936,456.069378,-14.121329,0.000144
172.104282,451.076003,-14.115468,0.000134
171.856313,446.082173,-14.113040,0.000123
171.607936,441.088362,-14.111889,0.000109
171.359559,436.094550,-14.110738,0.000094
171.114137,431.100595,-14.109588,0.000078
170.875695,426.106301,-14.108437,0.000061
170.642622,421.111751,-14.107287,0.000045
170.413855,416.117007,-14.106136,0.000029
170.185088,411.122263,-14.104986,0.000015
169.959482,406.127428,-14.105559,0.000004
169.719749,401.133407,-14.121925,-0.000004
169.472276,396.139561,-14.118272,-0.000008
169.221747,391.145857,-14.113713,-0.000009
168.976572,386.151900,-14.109921,-0.000006
168.735472,381.157751,-14.106512,0.000001
168.493385,376.163649,-14.103102,0.000010
168.247876,371.169701,-14.100000,0.000022
167.998791,366.175921,-14.100000,0.000034
167.751042,361.182074,-14.100000,0.000047
167.507091,356.188043,-14.100000,0.000058
167.266296,351.193859,-14.100000,0.000067
167.022325,346.199828,-14.100000,0.000074
166.780774,341.205680,-14.100000,0.000078
166.544631,336.211277,-14.100000,0.000079
166.320267,331.216342,-14.100000,0.000076
166.103594,326.221048,-14.100000,0.000070
165.886920,321.225755,-14.100000,0.000061
165.668643,316.230533,-14.100000,0.000051
165.449349,311.235353,-14.100000,0.000039
165.227197,306.240294,-14.100000,0.000026
165.013463,301.244888,-14.100000,0.000013
164.799248,296.249507,-14.100000,0.000000
164.578781,291.254383,-14.100000,-0.000012
164.357662,286.259281,-14.100000,-0.000022
164.138574,281.264092,-14.100000,-0.000032
163.919684,276.268894,-14.100000,-0.000041
163.697393,271.273873,-14.093114,-0.000048
163.476597,266.278787,-14.085431,-0.000054
163.252017,261.283869,-14.081494,-0.000059
163.023357,256.289135,-14.086590,-0.000062
162.794697,251.294400,-14.091685,-0.000065
162.565003,246.299715,-14.096059,-0.000066
162.329265,241.305307,-14.094898,-0.000065
162.093767,236.310869,-14.090517,-0.000063
161.858151,231.316436,-14.086136,-0.000060
161.621524,226.322057,-14.081755,-0.000056
161.380822,221.327879,-14.083201,-0.000051
161.135758,216.333910,-14.088542,-0.000046
160.889341,211.340010,-14.093884,-0.000041
160.638958,206.346312,-14.099225,-0.000035
160.395215,201.352263,-14.100000,-0.000030
160.151410,196.358215,-14.100000,-0.000025
159.907322,191.364183,-14.099151,-0.000021
159.665331,186.370069,-14.089933,-0.000018
159.420433,181.376109,-14.077003,-0.000016
159.170934,176.382389,-14.061031,-0.000016
158.917833,171.388854,-14.043830,-0.000016
158.667755,166.395165,-14.026673,-0.000018
158.421841,161.401259,-14.019196,-0.000022
158.180990,156.407099,-14.027098,-0.000027
157.935538,151.413172,-14.034999,-0.000034
157.689619,146.419270,-14.042901,-0.000042
157.440982,141.425515,-14.038753,-0.000050
157.192979,136.431746,-14.031553,-0.000058
156.946006,131.437914,-14.027230,-0.000065
156.697259,126.444150,-14.023971,-0.000069
156.439509,121.450822,-14.020316,-0.000069
156.184928,116.457347,-14.026192,-0.000063
