#x_m,y_m,z_m,kappa
-679.927056,-857.785582,47.708162,0.008422
-677.956834,-862.367246,47.701223,0.008054
-675.927915,-866.925979,47.707305,0.007773
-673.712268,-871.389956,47.722903,0.007583
-671.347554,-875.777341,47.750526,0.007473
-668.838825,-880.088909,47.765767,0.007423
-666.146772,-884.286885,47.769737,0.007405
-663.340365,-888.404819,47.767385,0.007385
-660.464924,-892.473510,47.763114,0.007324
-657.352081,-896.347264,47.774393,0.007176
-654.111912,-900.132357,47.779482,0.006895
-650.765238,-903.821869,47.782576,0.006432
-647.209798,-907.291282,47.796393,0.005738
-643.461320,-910.532525,47.827530,0.004768
-639.535331,-913.570180,47.831195,0.003481
-635.516029,-916.491513,47.831949,0.001844
-631.373770,-919.245918,47.850900,-0.000167
-627.175093,-921.928413,47.909106,-0.002563
-622.890632,-924.481574,47.953091,-0.005340
-618.559749,-926.976712,47.974135,-0.008472
-614.227441,-929.468687,48.001207,-0.011905
-610.013016,-932.132765,48.026050,-0.015550
-606.068139,-935.092501,48.095464,-0.019276
-602.546258,-938.380498,48.181063,-0.022915
-599.541662,-941.991403,48.278851,-0.026269
-597.449816,-945.977264,48.355159,-0.029130
-596.046142,-950.176260,48.459991,-0.031310
-595.622585,-954.546556,48.553670,-0.032665
-596.367379,-958.836628,48.649211,-0.033126
-598.108370,-962.601574,48.824853,-0.032709
-600.759628,-966.087416,48.998515,-0.031520
-604.251659,-968.992574,49.245249,-0.029737
-608.230469,-971.494417,49.454829,-0.027585
-612.542140,-973.320307,49.682890,-0.025303
-616.956226,-974.822601,49.919406,-0.023117
-621.816227,-975.715138,50.149117,-0.021215
-626.749991,-976.305125,50.382743,-0.019726
-631.710691,-976.703553,50.619984,-0.018720
-636.690932,-976.884608,50.857213,-0.018199
-641.668189,-976.910361,51.092422,-0.018105
-646.640772,-976.692187,51.318818,-0.018325
-651.575861,-976.190490,51.497894,-0.018707
-656.468496,-975.455438,51.671850,-0.019074
-661.084822,-974.035043,51.774604,-0.019249
-665.334745,-972.044140,51.819995,-0.019077
-669.107936,-969.461938,51.719014,-0.018450
-672.299008,-966.231969,51.593158,-0.017317
-675.016228,-962.574570,51.509235,-0.015697
-677.041053,-958.329490,51.363096,-0.013671
-678.791797,-953.802716,51.227407,-0.011367
-680.344479,-949.109702,51.072708,-0.008941
-681.858434,-944.364689,50.946861,-0.006554
-683.389117,-939.613236,50.812566,-0.004352
-685.126195,-934.950955,50.756700,-0.002451
-686.913223,-930.321079,50.705582,-0.000930
-688.965413,-925.812976,50.622740,0.000172
-691.269906,-921.410981,50.555312,0.000855
-693.654745,-917.050734,50.492865,0.001147
-696.219187,-912.787980,50.443667,0.001105
-698.879861,-908.560884,50.415924,0.000799
-701.615071,-904.378135,50.386995,0.000305
